Date,?RU1,RU2,RU3,RU4,RU5,RU6,RU7,RU8,RU9,RU10,RU11,RU12,RU13
11/02/2013,11558.33333,11378.33333,11691.66667,10763.33333,10281.66667,11548.33333,11483.33333,10896.66667,11106.66667,16695,16385,16420,16508.33333
12/02/2013,11570,11391.66667,11701.66667,10801.66667,10296.66667,11561.66667,11495,10911.66667,11118.33333,16708.33333,16408.33333,16453.33333,16533.33333
13/02/2013,11581.66667,11405,11711.66667,10840,10311.66667,11575,11506.66667,10926.66667,11130,16721.66667,16431.66667,16486.66667,16558.33333
14/02/2013,11593.33333,11418.33333,11721.66667,10878.33333,10326.66667,11588.33333,11518.33333,10941.66667,11141.66667,16735,16455,16520,16583.33333
15/02/2013,11605,11431.66667,11731.66667,10916.66667,10341.66667,11601.66667,11530,10956.66667,11153.33333,16748.33333,16478.33333,16553.33333,16608.33333
16/02/2013,11616.66667,11445,11741.66667,10955,10356.66667,11615,11541.66667,10971.66667,11165,16761.66667,16501.66667,16586.66667,16633.33333
17/02/2013,11624.16667,11455,11748.33333,10975,10363.33333,11620,11548.33333,10981.66667,11170,16766.66667,16516.66667,16603.33333,16650
18/02/2013,11625.83333,11456.66667,11750,10991.66667,10371.66667,11621.66667,11550,10988.33333,11173.33333,16768.33333,16528.33333,16620,16666.66667
19/02/2013,11627.5,11458.33333,11751.66667,11008.33333,10380,11623.33333,11551.66667,10995,11176.66667,16770,16540,16636.66667,16683.33333
20/02/2013,11629.16667,11460,11753.33333,11025,10388.33333,11625,11553.33333,11001.66667,11180,16771.66667,16551.66667,16653.33333,16700
21/02/2013,11630.83333,11461.66667,11755,11041.66667,10396.66667,11626.66667,11555,11008.33333,11183.33333,16773.33333,16563.33333,16670,16716.66667
22/02/2013,11626.66667,11460,11748.33333,11051.66667,10400,11623.33333,11550,11010,11185,16771.66667,16566.66667,16670,16728.33333
23/02/2013,11622.5,11458.33333,11741.66667,11061.66667,10403.33333,11620,11545,11011.66667,11186.66667,16770,16570,16670,16740
24/02/2013,11612.5,11451.66667,11731.66667,11066.66667,10406.66667,11613.33333,11535,11010,11183.33333,16760,16565,16658.33333,16735
25/02/2013,11602.5,11445,11721.66667,11071.66667,10410,11606.66667,11525,11008.33333,11180,16750,16560,16646.66667,16730
26/02/2013,11592.5,11438.33333,11711.66667,11076.66667,10413.33333,11600,11515,11006.66667,11176.66667,16740,16555,16635,16725
27/02/2013,11582.5,11431.66667,11701.66667,11081.66667,10416.66667,11593.33333,11505,11005,11173.33333,16730,16550,16623.33333,16720
28/02/2013,11572.5,11425,11691.66667,11086.66667,10420,11586.66667,11495,11003.33333,11170,16720,16545,16611.66667,16715
01/03/2013,11554.16667,11410,11673.33333,11091.66667,10420,11573.33333,11475,10998.33333,11161.66667,16701.66667,16536.66667,16596.66667,16703.33333
02/03/2013,11535.83333,11395,11655,11096.66667,10420,11560,11455,10993.33333,11153.33333,16683.33333,16528.33333,16581.66667,16691.66667
03/03/2013,11515,11375,11631.66667,11086.66667,10413.33333,11543.33333,11433.33333,10983.33333,11145,16665,16520,16563.33333,16680
04/03/2013,11494.16667,11355,11608.33333,11076.66667,10406.66667,11526.66667,11411.66667,10973.33333,11136.66667,16646.66667,16511.66667,16545,16668.33333
05/03/2013,11473.33333,11335,11585,11066.66667,10400,11510,11390,10963.33333,11128.33333,16628.33333,16503.33333,16526.66667,16656.66667
06/03/2013,11452.5,11315,11561.66667,11056.66667,10393.33333,11493.33333,11368.33333,10953.33333,11120,16610,16495,16508.33333,16645
07/03/2013,11431.66667,11295,11538.33333,11046.66667,10386.66667,11476.66667,11346.66667,10943.33333,11111.66667,16591.66667,16486.66667,16490,16633.33333
08/03/2013,11404.16667,11270,11505,11031.66667,10378.33333,11455,11316.66667,10926.66667,11100,16571.66667,16478.33333,16466.66667,16621.66667
09/03/2013,11376.66667,11245,11471.66667,11016.66667,10370,11433.33333,11286.66667,10910,11088.33333,16551.66667,16470,16443.33333,16610
10/03/2013,11350,11220,11440,11001.66667,10361.66667,11413.33333,11256.66667,10891.66667,11076.66667,16535,16455,16418.33333,16598.33333
11/03/2013,11323.33333,11195,11408.33333,10986.66667,10353.33333,11393.33333,11226.66667,10873.33333,11065,16518.33333,16440,16393.33333,16586.66667
12/03/2013,11296.66667,11170,11376.66667,10971.66667,10345,11373.33333,11196.66667,10855,11053.33333,16501.66667,16425,16368.33333,16575
13/03/2013,11270,11145,11345,10956.66667,10336.66667,11353.33333,11166.66667,10836.66667,11041.66667,16485,16410,16343.33333,16563.33333
14/03/2013,11243.33333,11120,11313.33333,10941.66667,10328.33333,11333.33333,11136.66667,10818.33333,11030,16468.33333,16395,16318.33333,16551.66667
15/03/2013,11212.5,11091.66667,11278.33333,10916.66667,10310,11308.33333,11101.66667,10796.66667,11013.33333,16451.66667,16380,16280,16538.33333
16/03/2013,11181.66667,11063.33333,11243.33333,10891.66667,10291.66667,11283.33333,11066.66667,10775,10996.66667,16435,16365,16241.66667,16525
17/03/2013,11150.83333,11035,11208.33333,10866.66667,10273.33333,11258.33333,11031.66667,10753.33333,10980,16418.33333,16350,16203.33333,16511.66667
18/03/2013,11120,11006.66667,11173.33333,10841.66667,10255,11233.33333,10996.66667,10731.66667,10963.33333,16401.66667,16335,16165,16498.33333
19/03/2013,11089.16667,10978.33333,11138.33333,10816.66667,10236.66667,11208.33333,10961.66667,10710,10946.66667,16385,16320,16126.66667,16485
20/03/2013,11064.16667,10958.33333,11108.33333,10795,10216.66667,11186.66667,10931.66667,10691.66667,10931.66667,16371.66667,16308.33333,16088.33333,16471.66667
21/03/2013,11039.16667,10938.33333,11078.33333,10773.33333,10196.66667,11165,10901.66667,10673.33333,10916.66667,16358.33333,16296.66667,16050,16458.33333
22/03/2013,11007.5,10911.66667,11040,10745,10168.33333,11133.33333,10865,10650,10898.33333,16338.33333,16285,16000,16441.66667
23/03/2013,10975.83333,10885,11001.66667,10716.66667,10140,11101.66667,10828.33333,10626.66667,10880,16318.33333,16273.33333,15950,16425
24/03/2013,10950,10861.66667,10971.66667,10695,10116.66667,11075,10798.33333,10608.33333,10863.33333,16301.66667,16270,15916.66667,16413.33333
25/03/2013,10924.16667,10838.33333,10941.66667,10673.33333,10093.33333,11048.33333,10768.33333,10590,10846.66667,16285,16266.66667,15883.33333,16401.66667
26/03/2013,10898.33333,10815,10911.66667,10651.66667,10070,11021.66667,10738.33333,10571.66667,10830,16268.33333,16263.33333,15850,16390
27/03/2013,10872.5,10791.66667,10881.66667,10630,10046.66667,10995,10708.33333,10553.33333,10813.33333,16251.66667,16260,15816.66667,16378.33333
28/03/2013,10846.66667,10768.33333,10851.66667,10608.33333,10023.33333,10968.33333,10678.33333,10535,10796.66667,16235,16256.66667,15783.33333,16366.66667
29/03/2013,10814.16667,10736.66667,10815,10570,9986.666667,10943.33333,10638.33333,10505,10775,16208.33333,16241.66667,15750,16348.33333
30/03/2013,10781.66667,10705,10778.33333,10531.66667,9950,10918.33333,10598.33333,10475,10753.33333,16181.66667,16226.66667,15716.66667,16330
31/03/2013,10757.5,10681.66667,10750,10493.33333,9916.666667,10900,10568.33333,10448.33333,10736.66667,16163.33333,16215,15686.66667,16318.33333
01/04/2013,10733.33333,10658.33333,10721.66667,10455,9883.333333,10881.66667,10538.33333,10421.66667,10720,16145,16203.33333,15656.66667,16306.66667
02/04/2013,10709.16667,10635,10693.33333,10416.66667,9850,10863.33333,10508.33333,10395,10703.33333,16126.66667,16191.66667,15626.66667,16295
03/04/2013,10685,10611.66667,10665,10378.33333,9816.666667,10845,10478.33333,10368.33333,10686.66667,16108.33333,16180,15596.66667,16283.33333
04/04/2013,10660.83333,10588.33333,10636.66667,10340,9783.333333,10826.66667,10448.33333,10341.66667,10670,16090,16168.33333,15566.66667,16271.66667
05/04/2013,10630,10555,10603.33333,10291.66667,9750,10805,10413.33333,10308.33333,10648.33333,16065,16151.66667,15523.33333,16253.33333
06/04/2013,10599.16667,10521.66667,10570,10243.33333,9716.666667,10783.33333,10378.33333,10275,10626.66667,16040,16135,15480,16235
07/04/2013,10575,10493.33333,10546.66667,10200,9685,10766.66667,10351.66667,10248.33333,10608.33333,16016.66667,16118.33333,15441.66667,16216.66667
08/04/2013,10550.83333,10465,10523.33333,10156.66667,9653.333333,10750,10325,10221.66667,10590,15993.33333,16101.66667,15403.33333,16198.33333
09/04/2013,10526.66667,10436.66667,10500,10113.33333,9621.666667,10733.33333,10298.33333,10195,10571.66667,15970,16085,15365,16180
10/04/2013,10502.5,10408.33333,10476.66667,10070,9590,10716.66667,10271.66667,10168.33333,10553.33333,15946.66667,16068.33333,15326.66667,16161.66667
11/04/2013,10478.33333,10380,10453.33333,10026.66667,9558.333333,10700,10245,10141.66667,10535,15923.33333,16051.66667,15288.33333,16143.33333
12/04/2013,10443.33333,10343.33333,10415,9980,9525,10676.66667,10208.33333,10106.66667,10508.33333,15890,16021.66667,15243.33333,16113.33333
13/04/2013,10408.33333,10306.66667,10376.66667,9933.333333,9491.666667,10653.33333,10171.66667,10071.66667,10481.66667,15856.66667,15991.66667,15198.33333,16083.33333
14/04/2013,10377.5,10273.33333,10341.66667,9896.666667,9468.333333,10635,10140,10040,10460,15823.33333,15961.66667,15166.66667,16055
15/04/2013,10346.66667,10240,10306.66667,9860,9445,10616.66667,10108.33333,10008.33333,10438.33333,15790,15931.66667,15135,16026.66667
16/04/2013,10315.83333,10206.66667,10271.66667,9823.333333,9421.666667,10598.33333,10076.66667,9976.666667,10416.66667,15756.66667,15901.66667,15103.33333,15998.33333
17/04/2013,10285,10173.33333,10236.66667,9786.666667,9398.333333,10580,10045,9945,10395,15723.33333,15871.66667,15071.66667,15970
18/04/2013,10254.16667,10140,10201.66667,9750,9375,10561.66667,10013.33333,9913.333333,10373.33333,15690,15841.66667,15040,15941.66667
19/04/2013,10215,10100,10158.33333,9710,9351.666667,10533.33333,9970,9871.666667,10346.66667,15648.33333,15803.33333,14995,15906.66667
20/04/2013,10175.83333,10060,10115,9670,9328.333333,10505,9926.666667,9830,10320,15606.66667,15765,14950,15871.66667
21/04/2013,10143.33333,10026.66667,10080,9636.666667,9313.333333,10486.66667,9890,9793.333333,10296.66667,15571.66667,15726.66667,14916.66667,15840
22/04/2013,10110.83333,9993.333333,10045,9603.333333,9298.333333,10468.33333,9853.333333,9756.666667,10273.33333,15536.66667,15688.33333,14883.33333,15808.33333
23/04/2013,10078.33333,9960,10010,9570,9283.333333,10450,9816.666667,9720,10250,15501.66667,15650,14850,15776.66667
24/04/2013,10045.83333,9926.666667,9975,9536.666667,9268.333333,10431.66667,9780,9683.333333,10226.66667,15466.66667,15611.66667,14816.66667,15745
25/04/2013,10013.33333,9893.333333,9940,9503.333333,9253.333333,10413.33333,9743.333333,9646.666667,10203.33333,15431.66667,15573.33333,14783.33333,15713.33333
26/04/2013,9980.833333,9860,9905,9470,9238.333333,10395,9706.666667,9610,10180,15396.66667,15535,14750,15681.66667
27/04/2013,9948.333333,9826.666667,9870,9436.666667,9223.333333,10376.66667,9670,9573.333333,10156.66667,15361.66667,15496.66667,14716.66667,15650
28/04/2013,9922.5,9801.666667,9841.666667,9420,9221.666667,10356.66667,9643.333333,9548.333333,10138.33333,15336.66667,15470,14683.33333,15625
29/04/2013,9896.666667,9776.666667,9813.333333,9403.333333,9220,10336.66667,9616.666667,9523.333333,10120,15311.66667,15443.33333,14650,15600
30/04/2013,9870.833333,9751.666667,9785,9386.666667,9218.333333,10316.66667,9590,9498.333333,10101.66667,15286.66667,15416.66667,14616.66667,15575
01/05/2013,9845,9726.666667,9756.666667,9370,9216.666667,10296.66667,9563.333333,9473.333333,10083.33333,15261.66667,15390,14583.33333,15550
02/05/2013,9819.166667,9701.666667,9728.333333,9353.333333,9215,10276.66667,9536.666667,9448.333333,10065,15236.66667,15363.33333,14550,15525
03/05/2013,9793.333333,9676.666667,9700,9336.666667,9213.333333,10256.66667,9510,9423.333333,10046.66667,15211.66667,15336.66667,14516.66667,15500
04/05/2013,9767.5,9651.666667,9671.666667,9320,9211.666667,10236.66667,9483.333333,9398.333333,10028.33333,15186.66667,15310,14483.33333,15475
05/05/2013,9748.333333,9636.666667,9648.333333,9313.333333,9210,10220,9461.666667,9380,10015,15168.33333,15288.33333,14463.33333,15456.66667
06/05/2013,9729.166667,9621.666667,9625,9306.666667,9208.333333,10203.33333,9440,9361.666667,10001.66667,15150,15266.66667,14443.33333,15438.33333
07/05/2013,9710,9606.666667,9601.666667,9300,9206.666667,10186.66667,9418.333333,9343.333333,9988.333333,15131.66667,15245,14423.33333,15420
08/05/2013,9690.833333,9591.666667,9578.333333,9293.333333,9205,10170,9396.666667,9325,9975,15113.33333,15223.33333,14403.33333,15401.66667
09/05/2013,9671.666667,9576.666667,9555,9286.666667,9203.333333,10153.33333,9375,9306.666667,9961.666667,15095,15201.66667,14383.33333,15383.33333
10/05/2013,9652.5,9561.666667,9531.666667,9280,9201.666667,10136.66667,9353.333333,9288.333333,9948.333333,15076.66667,15180,14363.33333,15365
11/05/2013,9633.333333,9546.666667,9508.333333,9273.333333,9200,10120,9331.666667,9270,9935,15058.33333,15158.33333,14343.33333,15346.66667
12/05/2013,9625,9540,9500,9270,9200,10110,9320,9260,9930,15050,15150,14330,15340
13/05/2013,9596.666667,9521.666667,9485,9260,9185,10083.33333,9300,9243.333333,9906.666667,15016.66667,15113.33333,14300,15303.33333
14/05/2013,9568.333333,9503.333333,9470,9250,9170,10056.66667,9280,9226.666667,9883.333333,14983.33333,15076.66667,14270,15266.66667
15/05/2013,9540,9485,9455,9240,9155,10030,9260,9210,9860,14950,15040,14240,15230
16/05/2013,9511.666667,9466.666667,9440,9230,9140,10003.33333,9240,9193.333333,9836.666667,14916.66667,15003.33333,14210,15193.33333
17/05/2013,9476.666667,9441.666667,9421.666667,9216.666667,9125,9980,9215,9168.333333,9803.333333,14908.33333,14995,14196.66667,15186.66667
18/05/2013,9441.666667,9416.666667,9403.333333,9203.333333,9110,9956.666667,9190,9143.333333,9770,14900,14986.66667,14183.33333,15180
19/05/2013,9415,9398.333333,9393.333333,9193.333333,9095,9943.333333,9176.666667,9128.333333,9741.666667,14900,14986.66667,14183.33333,15180
20/05/2013,9388.333333,9380,9383.333333,9183.333333,9080,9930,9163.333333,9113.333333,9713.333333,14900,14986.66667,14183.33333,15180
21/05/2013,9361.666667,9361.666667,9373.333333,9173.333333,9065,9916.666667,9150,9098.333333,9685,14900,14986.66667,14183.33333,15180
22/05/2013,9335,9343.333333,9363.333333,9163.333333,9050,9903.333333,9136.666667,9083.333333,9656.666667,14900,14986.66667,14183.33333,15180
23/05/2013,9308.333333,9325,9353.333333,9153.333333,9035,9890,9123.333333,9068.333333,9628.333333,14900,14986.66667,14183.33333,15180
24/05/2013,9278.333333,9305,9340,9140,9011.666667,9860,9106.666667,9050,9596.666667,14873.33333,14958.33333,14166.66667,15146.66667
25/05/2013,9248.333333,9285,9326.666667,9126.666667,8988.333333,9830,9090,9031.666667,9565,14846.66667,14930,14150,15113.33333
26/05/2013,9218.333333,9265,9313.333333,9113.333333,8965,9800,9073.333333,9013.333333,9533.333333,14820,14901.66667,14133.33333,15080
27/05/2013,9188.333333,9245,9300,9100,8941.666667,9770,9056.666667,8995,9501.666667,14793.33333,14873.33333,14116.66667,15046.66667
28/05/2013,9158.333333,9225,9286.666667,9086.666667,8918.333333,9740,9040,8976.666667,9470,14766.66667,14845,14100,15013.33333
29/05/2013,9128.333333,9205,9273.333333,9073.333333,8895,9710,9023.333333,8958.333333,9438.333333,14740,14816.66667,14083.33333,14980
30/05/2013,9098.333333,9185,9260,9060,8871.666667,9680,9006.666667,8940,9406.666667,14713.33333,14788.33333,14066.66667,14946.66667
31/05/2013,9069.166667,9165,9248.333333,9046.666667,8848.333333,9660,8991.666667,8921.666667,9375,14686.66667,14755,14050,14911.66667
01/06/2013,9040,9145,9236.666667,9033.333333,8825,9640,8976.666667,8903.333333,9343.333333,14660,14721.66667,14033.33333,14876.66667
02/06/2013,9010.833333,9125,9225,9020,8801.666667,9620,8961.666667,8885,9311.666667,14633.33333,14688.33333,14016.66667,14841.66667
03/06/2013,8981.666667,9105,9213.333333,9006.666667,8778.333333,9600,8946.666667,8866.666667,9280,14606.66667,14655,14000,14806.66667
04/06/2013,8952.5,9085,9201.666667,8993.333333,8755,9580,8931.666667,8848.333333,9248.333333,14580,14621.66667,13983.33333,14771.66667
05/06/2013,8923.333333,9065,9190,8980,8731.666667,9560,8916.666667,8830,9216.666667,14553.33333,14588.33333,13966.66667,14736.66667
06/06/2013,8894.166667,9045,9178.333333,8966.666667,8708.333333,9540,8901.666667,8811.666667,9185,14526.66667,14555,13950,14701.66667
07/06/2013,8865.833333,9025,9168.333333,8960,8686.666667,9520,8888.333333,8793.333333,9155,14501.66667,14523.33333,13933.33333,14666.66667
08/06/2013,8837.5,9005,9158.333333,8953.333333,8665,9500,8875,8775,9125,14476.66667,14491.66667,13916.66667,14631.66667
09/06/2013,8809.166667,8985,9148.333333,8946.666667,8643.333333,9480,8861.666667,8756.666667,9095,14451.66667,14460,13900,14596.66667
10/06/2013,8780.833333,8965,9138.333333,8940,8621.666667,9460,8848.333333,8738.333333,9065,14426.66667,14428.33333,13883.33333,14561.66667
11/06/2013,8752.5,8945,9128.333333,8933.333333,8600,9440,8835,8720,9035,14401.66667,14396.66667,13866.66667,14526.66667
12/06/2013,8744.166667,8936.666667,9125,8933.333333,8593.333333,9436.666667,8830,8708.333333,9023.333333,14401.66667,14393.33333,13866.66667,14521.66667
13/06/2013,8735.833333,8928.333333,9121.666667,8933.333333,8586.666667,9433.333333,8825,8696.666667,9011.666667,14401.66667,14390,13866.66667,14516.66667
14/06/2013,8727.5,8920,9118.333333,8933.333333,8580,9430,8820,8685,9000,14401.66667,14386.66667,13866.66667,14511.66667
15/06/2013,8719.166667,8911.666667,9115,8933.333333,8573.333333,9426.666667,8815,8673.333333,8988.333333,14401.66667,14383.33333,13866.66667,14506.66667
16/06/2013,8717.5,8910,9115,8936.666667,8566.666667,9420,8815,8670,8986.666667,14376.66667,14351.66667,13850,14471.66667
17/06/2013,8715.833333,8908.333333,9115,8946.666667,8566.666667,9413.333333,8815,8666.666667,8985,14351.66667,14318.33333,13841.66667,14436.66667
18/06/2013,8714.166667,8906.666667,9115,8956.666667,8566.666667,9406.666667,8815,8663.333333,8983.333333,14326.66667,14285,13833.33333,14401.66667
19/06/2013,8712.5,8905,9115,8966.666667,8566.666667,9400,8815,8660,8981.666667,14301.66667,14251.66667,13825,14366.66667
20/06/2013,8710.833333,8903.333333,9115,8976.666667,8566.666667,9393.333333,8815,8656.666667,8980,14276.66667,14218.33333,13816.66667,14331.66667
21/06/2013,8709.166667,8901.666667,9115,8986.666667,8566.666667,9386.666667,8815,8653.333333,8978.333333,14251.66667,14185,13808.33333,14296.66667
22/06/2013,8707.5,8900,9115,8996.666667,8566.666667,9380,8815,8650,8976.666667,14226.66667,14151.66667,13800,14261.66667
23/06/2013,8709.166667,8900,9118.333333,9010,8575,9390,8818.333333,8650,8978.333333,14228.33333,14146.66667,13808.33333,14260
24/06/2013,8710.833333,8898.333333,9120,9023.333333,8583.333333,9400,8821.666667,8650,8980,14226.66667,14140,13813.33333,14256.66667
25/06/2013,8712.5,8896.666667,9121.666667,9036.666667,8591.666667,9410,8825,8650,8981.666667,14225,14133.33333,13818.33333,14253.33333
26/06/2013,8714.166667,8895,9123.333333,9050,8600,9420,8828.333333,8650,8983.333333,14223.33333,14126.66667,13823.33333,14250
27/06/2013,8715.833333,8893.333333,9125,9063.333333,8608.333333,9430,8831.666667,8650,8985,14221.66667,14120,13828.33333,14246.66667
28/06/2013,8666.666667,8863.333333,9076.666667,9073.333333,8611.666667,9416.666667,8773.333333,8620,8931.666667,14198.33333,14103.33333,13830,14240
29/06/2013,8617.5,8833.333333,9028.333333,9083.333333,8615,9403.333333,8715,8590,8878.333333,14175,14086.66667,13831.66667,14233.33333
30/06/2013,8567.5,8803.333333,8978.333333,9093.333333,8618.333333,9380,8655,8560,8825,14151.66667,14075,13833.33333,14228.33333
01/07/2013,8517.5,8773.333333,8928.333333,9103.333333,8621.666667,9356.666667,8595,8530,8771.666667,14128.33333,14063.33333,13835,14223.33333
02/07/2013,8467.5,8743.333333,8878.333333,9113.333333,8625,9333.333333,8535,8500,8718.333333,14105,14051.66667,13836.66667,14218.33333
03/07/2013,8417.5,8713.333333,8828.333333,9123.333333,8628.333333,9310,8475,8470,8665,14081.66667,14040,13838.33333,14213.33333
04/07/2013,8367.5,8683.333333,8778.333333,9133.333333,8631.666667,9286.666667,8415,8440,8611.666667,14058.33333,14028.33333,13840,14208.33333
05/07/2013,8297.5,8611.666667,8723.333333,9140,8623.333333,9263.333333,8343.333333,8363.333333,8558.333333,14021.66667,14008.33333,13838.33333,14203.33333
06/07/2013,8227.5,8540,8668.333333,9146.666667,8615,9240,8271.666667,8286.666667,8505,13985,13988.33333,13836.66667,14198.33333
07/07/2013,8156.666667,8468.333333,8611.666667,9146.666667,8605,9216.666667,8198.333333,8210,8450,13946.66667,13966.66667,13835,14193.33333
08/07/2013,8085.833333,8396.666667,8555,9146.666667,8595,9193.333333,8125,8133.333333,8395,13908.33333,13945,13833.33333,14188.33333
09/07/2013,8015,8325,8498.333333,9146.666667,8585,9170,8051.666667,8056.666667,8340,13870,13923.33333,13831.66667,14183.33333
10/07/2013,7944.166667,8253.333333,8441.666667,9146.666667,8575,9146.666667,7978.333333,7980,8285,13831.66667,13901.66667,13830,14178.33333
11/07/2013,7873.333333,8181.666667,8385,9146.666667,8565,9123.333333,7905,7903.333333,8230,13793.33333,13880,13828.33333,14173.33333
12/07/2013,7785.833333,8103.333333,8325,9143.333333,8553.333333,9050,7826.666667,7806.666667,8121.666667,13718.33333,13841.66667,13820,14156.66667
13/07/2013,7698.333333,8025,8265,9140,8541.666667,8976.666667,7748.333333,7710,8013.333333,13643.33333,13803.33333,13811.66667,14140
14/07/2013,7610.833333,7946.666667,8205,9136.666667,8530,8903.333333,7670,7613.333333,7905,13568.33333,13765,13803.33333,14123.33333
15/07/2013,7523.333333,7868.333333,8145,9133.333333,8518.333333,8830,7591.666667,7516.666667,7796.666667,13493.33333,13726.66667,13795,14106.66667
16/07/2013,7435.833333,7790,8085,9130,8506.666667,8756.666667,7513.333333,7420,7688.333333,13418.33333,13688.33333,13786.66667,14090
17/07/2013,7348.333333,7711.666667,8025,9120,8488.333333,8683.333333,7435,7323.333333,7580,13343.33333,13651.66667,13770,14073.33333
18/07/2013,7260.833333,7633.333333,7965,9110,8470,8610,7356.666667,7226.666667,7471.666667,13268.33333,13615,13753.33333,14056.66667
19/07/2013,7169.166667,7550,7901.666667,9093.333333,8436.666667,8525,7273.333333,7125,7360,13188.33333,13561.66667,13723.33333,14023.33333
20/07/2013,7077.5,7466.666667,7838.333333,9076.666667,8403.333333,8440,7190,7023.333333,7248.333333,13108.33333,13508.33333,13693.33333,13990
21/07/2013,6985.833333,7383.333333,7775,9060,8370,8355,7106.666667,6921.666667,7136.666667,13028.33333,13455,13663.33333,13956.66667
22/07/2013,6894.166667,7300,7711.666667,9043.333333,8336.666667,8270,7023.333333,6820,7025,12948.33333,13401.66667,13633.33333,13923.33333
23/07/2013,6802.5,7216.666667,7648.333333,9026.666667,8303.333333,8185,6940,6718.333333,6913.333333,12868.33333,13348.33333,13603.33333,13890
24/07/2013,6710.833333,7135,7586.666667,9010,8270,8100,6856.666667,6616.666667,6801.666667,12791.66667,13296.66667,13576.66667,13858.33333
25/07/2013,6619.166667,7053.333333,7525,8993.333333,8236.666667,8015,6773.333333,6515,6690,12715,13245,13550,13826.66667
26/07/2013,6525.833333,6966.666667,7463.333333,8968.333333,8178.333333,7923.333333,6690,6408.333333,6577.5,12635,13181.66667,13511.66667,13781.66667
27/07/2013,6432.5,6880,7401.666667,8943.333333,8120,7831.666667,6606.666667,6301.666667,6465,12555,13118.33333,13473.33333,13736.66667
28/07/2013,6390,6821.666667,7390,8921.666667,8066.666667,7763.333333,6585,6225,6407.5,12496.66667,13065,13438.33333,13695
29/07/2013,6347.5,6763.333333,7378.333333,8900,8013.333333,7695,6563.333333,6148.333333,6350,12438.33333,13011.66667,13403.33333,13653.33333
30/07/2013,6305,6705,7366.666667,8878.333333,7960,7626.666667,6541.666667,6071.666667,6292.5,12380,12958.33333,13368.33333,13611.66667
31/07/2013,6262.5,6646.666667,7355,8856.666667,7906.666667,7558.333333,6520,5995,6235,12321.66667,12905,13333.33333,13570
01/08/2013,6220,6588.333333,7343.333333,8835,7853.333333,7490,6498.333333,5918.333333,6177.5,12263.33333,12851.66667,13298.33333,13528.33333
02/08/2013,6176.666667,6530,7331.666667,8808.333333,7790,7408.333333,6476.666667,5840,6119.166667,12196.66667,12785,13255,13458.33333
03/08/2013,6133.333333,6471.666667,7320,8781.666667,7726.666667,7326.666667,6455,5761.666667,6060.833333,12130,12718.33333,13211.66667,13388.33333
04/08/2013,6110,6455,7313.333333,8758.333333,7675,7245,6445,5730,6002.5,12076.66667,12660,13171.66667,13318.33333
05/08/2013,6086.666667,6438.333333,7306.666667,8735,7623.333333,7163.333333,6435,5698.333333,5944.166667,12023.33333,12601.66667,13131.66667,13248.33333
06/08/2013,6063.333333,6421.666667,7300,8711.666667,7571.666667,7081.666667,6425,5666.666667,5885.833333,11970,12543.33333,13091.66667,13178.33333
07/08/2013,6040,6405,7293.333333,8688.333333,7520,7000,6415,5635,5827.5,11916.66667,12485,13051.66667,13108.33333
08/08/2013,6016.666667,6388.333333,7286.666667,8665,7468.333333,6918.333333,6405,5603.333333,5769.166667,11863.33333,12426.66667,13011.66667,13038.33333
09/08/2013,5993.333333,6371.666667,7280,8641.666667,7416.666667,6836.666667,6395,5571.666667,5710.833333,11810,12368.33333,12971.66667,12968.33333
10/08/2013,5970,6355,7273.333333,8618.333333,7365,6755,6385,5540,5652.5,11756.66667,12310,12931.66667,12898.33333
11/08/2013,5963.333333,6345,7270,8598.333333,7315,6723.333333,6380,5528.333333,5647.5,11740,12268.33333,12898.33333,12840
12/08/2013,5956.666667,6335,7266.666667,8578.333333,7265,6691.666667,6375,5516.666667,5642.5,11723.33333,12226.66667,12865,12781.66667
13/08/2013,5950,6325,7263.333333,8558.333333,7215,6660,6370,5505,5637.5,11706.66667,12185,12831.66667,12723.33333
14/08/2013,5943.333333,6315,7260,8538.333333,7165,6628.333333,6365,5493.333333,5632.5,11690,12143.33333,12798.33333,12665
15/08/2013,5936.666667,6305,7256.666667,8518.333333,7115,6596.666667,6360,5481.666667,5627.5,11673.33333,12101.66667,12765,12606.66667
16/08/2013,5932.333333,6306.666667,7258.333333,8488.333333,7066.666667,6575,6355,5478.333333,5619.166667,11650,12046.66667,12715,12531.66667
17/08/2013,5928,6308.333333,7260,8458.333333,7018.333333,6553.333333,6350,5475,5610.833333,11626.66667,11991.66667,12665,12456.66667
18/08/2013,5927.833333,6315,7265,8435,6985,6543.333333,6350,5476.666667,5605.833333,11608.33333,11953.33333,12628.33333,12398.33333
19/08/2013,5927.666667,6321.666667,7270,8411.666667,6951.666667,6533.333333,6350,5478.333333,5600.833333,11590,11915,12591.66667,12340
20/08/2013,5927.5,6328.333333,7275,8388.333333,6918.333333,6523.333333,6350,5480,5595.833333,11571.66667,11876.66667,12555,12281.66667
21/08/2013,5927.333333,6335,7280,8365,6885,6513.333333,6350,5481.666667,5590.833333,11553.33333,11838.33333,12518.33333,12223.33333
22/08/2013,5927.166667,6341.666667,7285,8341.666667,6851.666667,6503.333333,6350,5483.333333,5585.833333,11535,11800,12481.66667,12165
23/08/2013,5927.166667,6355,7290,8308.333333,6815,6493.333333,6351.666667,5483.333333,5580.833333,11515,11758.33333,12445,12103.33333
